simple_sku,product_name,sale_price,discounted_price,discounted_percentage,currency,"Category lv1","Category lv2","Category lv3",picture_url,image_url_2,image_url_3,image_url_4,image_url_5,tracking_link,brand,app_tracking_link
MA785TBAAQC981ANTH-53411036,"Marvel Boys Guardians of the Galaxy 5pc Set Backpack, Blue - intl",6102.00,5124.00,0,THB,"Mother & Baby","Baby Gear","Backpacks & Carriers",https://th-live-02.slatic.net/p/4/marvel-boys-guardians-of-the-galaxy-5pc-set-backpack-blue-intl-1505673220-14814244-39cfa4fb484e1f65a5443569f73c9636-product.jpg,,,,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fmarvel-boys-guardians-of-the-galaxy-5pc-set-backpack-blue-intl-44241841.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=," Lunch Box measures 9"""" x 8"""" x 4"""" Backpack: Adjustable padded shoulder straps; Front zip-up pocket; Side mesh pocket; Hanging ",http://ho.lazada.co.th/SHHWUy?sku=MA785TBAAQC981ANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fmarvel-boys-guardians-of-the-galaxy-5pc-set-backpack-blue-intl-44241841.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
AL210ELAA9CWDAANTH-19124660,"ali ขาจับโทรศัพท์ ปรับยาวสั้น ที่วางโทรศัท์ long neck SL-2 ที่วางมือถือในรถ 2ชิ้น (แพ็คคู่) ติดได้ทั้งกระจก และคอลโซน ติดแน่นที่สุด ยอดขายดีสุด เลยจัดแพ็คคู่",790.00,169.00,0,THB,"Mobiles & Tablets","Mobile Accessories","Car Mounts",https://th-live-02.slatic.net/p/2/ali-long-neck-sl-2-2-1492587432-66381751-7e91ff328d109cafb16850ad58e9857f-product.jpg,https://th-live-01.slatic.net/p/2/ali-long-neck-sl-2-2-1492587432-66381751-ca0b3fa73e7e29610dc00e9f00633423-product.jpg,https://th-live-02.slatic.net/p/2/ali-long-neck-sl-2-2-1492587432-66381751-92bd7ce9f69d76a108c9f918e66a4e67-product.jpg,https://th-live-02.slatic.net/p/2/ali-long-neck-sl-2-2-1492587432-66381751-8bbc7f2b47b563d7a6781e68096b5068-product.jpg,https://th-live-01.slatic.net/p/2/ali-long-neck-sl-2-2-1492587432-66381751-8a1ac77338bfa93f154ecab8cf9e8439-product.jpg,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fali-long-neck-sl-2-2-15718366.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,Ali,http://ho.lazada.co.th/SHHWUy?sku=AL210ELAA9CWDAANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fali-long-neck-sl-2-2-15718366.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
SP379HLBC8RDANTH-1848803,"Spin Mop ชุดถังปั่นม๊อบสแตนเลส พร้อมไม้ม๊อบและผ้าม๊อบ 2 ผืนรุ่น Eco (สีม่วง)",1199.00,296.00,0,THB,"Laundry & Cleaning",Cleaning,"Brooms, Mops & Sweepers",https://th-live-01.slatic.net/p/3/spin-mop-2-eco-1504499407-1277131-239171712e223e49468c8efd3073851c-product.jpg,https://th-live-02.slatic.net/p/3/spin-mop-2-eco-1504499406-1277131-031f991e3932a80d47d02bf9461c9874-product.jpg,https://th-live-03.slatic.net/p/3/spin-mop-2-eco-1504499406-1277131-52a1a4869b66d4caae7bc4d1c1cece72-product.jpg,https://th-live-03.slatic.net/p/3/spin-mop-2-eco-1504499406-1277131-b852dc74b166cd9c65b65f6b9c3b1d5f-product.jpg,https://th-live-03.slatic.net/p/3/spin-mop-2-eco-1504499406-1277131-528e146b62cf161c88400198c05a0830-product.jpg,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fspin-mop-2-eco-1317721.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,"spin mop",http://ho.lazada.co.th/SHHWUy?sku=SP379HLBC8RDANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fspin-mop-2-eco-1317721.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
UN355ELAA4RTXAANTH-10243392,"FHD กล้องติดรถยนต์ WDR และ Parking Monitor บอดี้โลหะ จอใหญ่ 3.0นิ้ว รุ่น T626 SE (เวอร์ชั่น3) ถ่ายกลางคืนสว่างกว่าเดิม (Black)",2190.00,779.00,0,THB,Cameras,"Car Cameras",,https://th-live-01.slatic.net/p/2/fhd-wdr-parking-monitor-30-t626-se-3-black-1501606807-8596108-6de1f65ea505526041153b025e6cbdc3-product.jpg,https://th-live-02.slatic.net/p/2/fhd-wdr-parking-monitor-30-t626-se-3-black-1484043016-8596108-9096a530eb11e2170588774484b14085-product.jpg,https://th-live-03.slatic.net/p/2/fhd-wdr-parking-monitor-30-t626-se-3-black-1484043016-8596108-4a6598c12d1032291bf22f414fcad205-product.jpg,https://th-live-02.slatic.net/p/2/fhd-wdr-parking-monitor-30-t626-se-3-black-1484043016-8596108-3f6a05f82a07d26e631d56c154b1de29-product.jpg,https://th-live-02.slatic.net/p/2/fhd-wdr-parking-monitor-30-t626-se-3-black-1489980818-8596108-9124be7e59147d3e774aa75183638121-product.jpg,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Ffhd-wdr-parking-monitor-30-t626-se-3-black-8016958.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,Unbranded/Generic,http://ho.lazada.co.th/SHHWUy?sku=UN355ELAA4RTXAANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Ffhd-wdr-parking-monitor-30-t626-se-3-black-8016958.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
LE001TBAAQAGIHANTH-53307132,"Leaper Lightweight Canvas Laptop Bag School Backpack Shoulder Bag Purse Pen case - intl",5068.00,5068.00,0,THB,"Mother & Baby","Baby Gear","Backpacks & Carriers",https://th-live-01.slatic.net/p/4/leaper-lightweight-canvas-laptop-bag-school-backpack-shoulder-bag-purse-pen-case-intl-1505634377-77975144-91b7b91a0483b70a1264790cedd54fb4-product.jpg,,,,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fleaper-lightweight-canvas-laptop-bag-school-backpack-shoulder-bag-purse-pen-case-intl-44157977.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=," Messenger Bag: 8.27""""Lx9.84""""Hx3.15""""D. Purse: 8.66""""Lx5.9""""H. Main compartment with double-zipper closure; 1 exterior zipper p",http://ho.lazada.co.th/SHHWUy?sku=LE001TBAAQAGIHANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fleaper-lightweight-canvas-laptop-bag-school-backpack-shoulder-bag-purse-pen-case-intl-44157977.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
GR092HLAAP0AAZANTH-50419576,"Greenco Mesh 2 Tier Desk File Organizer Shelves With 5 File Sorter Sections, Black",4463.00,4422.00,0,THB,"Stationery & Craft","School & Office Equipment","Desk Organisers",https://th-live-03.slatic.net/p/3/greenco-mesh-2-tier-desk-file-organizer-shelves-with-5-file-sorter-sections-black-1507169544-55730024-5e7b49b4a92ab9fc620b88e250f8075c-product.jpg,,,,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fgreenco-mesh-2-tier-desk-file-organizer-shelves-with-5-file-sorter-sections-black-42003755.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=," 14"""" H x 10"""" W x 12.5"""" W. Brand : Greenco Item model num : GRC2562 MPN(PartNumber) : GRC2562",http://ho.lazada.co.th/SHHWUy?sku=GR092HLAAP0AAZANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fgreenco-mesh-2-tier-desk-file-organizer-shelves-with-5-file-sorter-sections-black-42003755.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
BS698HBAAQ4Y5RANTH-52941116,"BSC SMOOTHING MATTE POWDER SPF 20 PA++ C2 ผิวสองสี (ตลับจริง แถมฟรี รีฟิล)",890.00,495.00,0,THB,"Health & Beauty",Makeup,Face,https://th-live-01.slatic.net/p/5/bsc-smoothing-matte-powder-spf-20-pa-c2-1505382173-11900934-f22284044afa1d885c2cfa5626196f6c-product.jpg,https://th-live-03.slatic.net/p/5/bsc-smoothing-matte-powder-spf-20-pa-c2-1505382173-11900934-b3d93ee6847027ec06b98707a00ec0e5-product.jpg,https://th-live-02.slatic.net/p/5/bsc-smoothing-matte-powder-spf-20-pa-c2-1505382173-11900934-86da387b86cdc0b69a260ab4828be7f7-product.jpg,https://th-live-02.slatic.net/p/5/bsc-smoothing-matte-powder-spf-20-pa-c2-1505382173-11900934-90972697e2042cd8111d4f8dcc294538-product.jpg,https://th-live-03.slatic.net/p/5/bsc-smoothing-matte-powder-spf-20-pa-c2-1505382173-11900934-e0efa00f173b0089724e73c303399c6e-product.jpg,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fbsc-smoothing-matte-powder-spf-20-pa-c2-43900911.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,"bsc cosmetology",http://ho.lazada.co.th/SHHWUy?sku=BS698HBAAQ4Y5RANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fbsc-smoothing-matte-powder-spf-20-pa-c2-43900911.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
UN355FAAAQO6O4ANTH-54128344,"Cherish Kiss Womens Padlock Genuine Taiga Leather Top Handle Satchel Handbags - intl",27456.00,12546.00,0,THB,"Bags and Travel","Women Bags","Wallets & Accessories",https://th-live-03.slatic.net/p/7/cherish-kiss-womens-padlock-genuine-taiga-leather-top-handle-satchel-handbags-intl-1505860298-40489744-302c5481de44b89a64aee02707eb277e-product.jpg,,,,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fcherish-kiss-womens-padlock-genuine-taiga-leather-top-handle-satchel-handbags-intl-44798404.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=," 3.7"""" handles,Weight: 0.89kg; Structure: Roomy Space, Enough For Your Daily Use. Two Slip Pocket And One Zipper Pocket For Cell",http://ho.lazada.co.th/SHHWUy?sku=UN355FAAAQO6O4ANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fcherish-kiss-womens-padlock-genuine-taiga-leather-top-handle-satchel-handbags-intl-44798404.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
AT762ELAA7F888ANTH-15577672,"Smart Watch นาฬิกาบลูทูธมีกล้อง ใส่ซิมได้ รุ่น A8 (สีดำ)",1990.00,239.00,0,THB,"TV, Audio / Video, Gaming & Wearables","Wearable Technology",Smartwatches,https://th-live-01.slatic.net/p/2/smart-watch-a8-1487672241-61876421-f2b1df699088fe01b50bf76c84ca03a9-product.jpg,https://th-live-02.slatic.net/p/2/smart-watch-a8-1487672284-61876421-dae9c91c15b792b0837dfa8933ee546a-product.jpg,https://th-live-03.slatic.net/p/2/smart-watch-a8-1487672328-61876421-9f22e2a4e621bcbe684cf5a61f9007e7-product.jpg,https://th-live-01.slatic.net/p/2/smart-watch-a8-1487672360-61876421-0e7cc4037dc0f34a81413ad1bd300073-product.jpg,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fsmart-watch-a8-12467816.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,ATM,http://ho.lazada.co.th/SHHWUy?sku=AT762ELAA7F888ANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fsmart-watch-a8-12467816.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
UN355HLAAMJTBEANTH-45381281,"Fortoyou ม่านแม่เหล็กกันยุง Magic Mesh - สีเขียว",289.00,98.00,0,THB,"Furniture & Decor","Home Decor",Curtains,https://th-live-01.slatic.net/p/3/fortoyou-magic-mesh-1502543045-01067873-7b826dd62d684f0d8167961629a67d08-product.jpg,,,,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Ffortoyou-magic-mesh-37876010.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,Unbranded/Generic,http://ho.lazada.co.th/SHHWUy?sku=UN355HLAAMJTBEANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Ffortoyou-magic-mesh-37876010.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
MA169OTAA60AVAANTH-12891148,"Marino เข็มกลัดไว้อาลัย โลหะรูปริบบิ้นสีดำ เลข ๙ รุ่น M009 - สีดำ (Nobox)",29.00,9.00,0,THB,"Watches Sunglasses Jewellery",Jewellery,Women,https://th-live-03.slatic.net/p/8/marino-m009-nobox-1479464113-28719001-0937a640cc4e2770e11f99289c14db12-product.jpg,https://th-live-01.slatic.net/p/8/marino-m009-nobox-1479464113-28719001-6c4f5a16bfa3dd712363a121ec549c05-product.jpg,https://th-live-03.slatic.net/p/8/marino-m009-nobox-1479722596-28719001-a8d3748d80160b1cff44c7fead3704db-product.jpg,,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fmarino-m009-nobox-10091782.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,MARINO,http://ho.lazada.co.th/SHHWUy?sku=MA169OTAA60AVAANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fmarino-m009-nobox-10091782.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
LU401HBAAJC38LANTH-39458154,"Luk Sam Rong ลูกสำรอง อาหารเสริมลดน้ำหนัก สูตรดื้อยา สลายไขมันจากสารสกัดธรรมชาติ อิ่มตลอดไม่มีหิว เซ็ต 3 กล่อง (10 แคปซูล / กล่อง)",1300.00,270.00,0,THB,"Health & Beauty","Food Supplements","Weight Management",https://th-live-03.slatic.net/p/5/luk-sam-rong-3-10-1499848395-37767423-4535e7c906fd45ceec4908515b7a674f-product.jpg,https://th-live-01.slatic.net/p/5/luk-sam-rong-3-10-1499848395-37767423-596ed85d21244b0d4630bea965977d4c-product.jpg,https://th-live-02.slatic.net/p/5/luk-sam-rong-3-10-1499848395-37767423-1837e565b4766c817bc056166b9ff824-product.jpg,https://th-live-02.slatic.net/p/5/luk-sam-rong-3-10-1499848395-37767423-70e881bd90c2c28232cd17ab5e452035-product.jpg,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fluk-sam-rong-3-10-32476773.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,"Luk Sam Rong",http://ho.lazada.co.th/SHHWUy?sku=LU401HBAAJC38LANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fluk-sam-rong-3-10-32476773.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
BB621FAAAKGYXWANTH-41640649,"BB กระเป๋าทรงขนมจีบ คล้องแขน ผ้าเนื้อดี (สีชมพู) รุ่น8049",399.00,94.00,0,THB,"Bags and Travel","Women Bags",Wristlets,https://th-live-02.slatic.net/p/7/bb-8049-1500440696-00148343-28fc7a96a0ddb86f822fd57ce9a00bfe-product.jpg,https://th-live-02.slatic.net/p/7/bb-8049-1500440696-00148343-ec91f028677d9c241cca27388b4a1579-product.jpg,https://th-live-01.slatic.net/p/7/bb-8049-1500440696-00148343-1ed71435ad2986fc5f69f5f83a9afe21-product.jpg,https://th-live-02.slatic.net/p/7/bb-8049-1500440696-00148343-a0653b0f1dfc8dce38e3327d8875ea4e-product.jpg,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fbb-8049-34384100.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,BB,http://ho.lazada.co.th/SHHWUy?sku=BB621FAAAKGYXWANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fbb-8049-34384100.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
